generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
11000000,Antechinus_bellus,Myrmecobius_fasciatus,125.066,0.103962,0.00395442,0.00866102,0
11000000,Acrobates_pygmaeus,Caluromys_lanatus,67.2115,0.105356,-0.00608394,0.00256632,0
12000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.0239436,0.00081325,0.013648,0
12000000,Petaurus_australis,Petaurus_abidi,143.571,0.166116,0.00443337,0.120396,0
12000000,Dendrolagus_bennettianus,Lagostrophus_fasciatus,146.433,0.204442,-0.0214961,0.0174078,0
12000000,Antechinus_bellus,Ningaui_ridei,139.898,0.115244,0.000662843,0.0028569,0
12000000,Bettongia_penicillata,Bettongia_gaimardi,153.57,0.0540686,0.0023903,0.0965681,0
12000000,Marmosa_murina,NA,142.659,0.0143287,-0.00134418,0.0875856,0
12000000,Acrobates_pygmaeus,Caluromys_lanatus,83.5162,0.0639681,-0.00341735,0.00350244,0
13000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.0733046,0.000614689,0.111408,0
13000000,Burramys_parvus,NA,159.706,0.0265356,-0.00621849,0.191074,0
13000000,Dendrolagus_bennettianus,Dorcopsis_atrata,150.962,0.196585,-0.00377923,0.0200984,0
13000000,Antechinus_bellus,Myrmecobius_fasciatus,127.64,0.159554,-0.00752118,0.00251386,0
13000000,Sminthopsis_ooldea,NA,165.966,0.0260895,-0.00936364,0.298185,0
13000000,Acrobates_pygmaeus,Caluromys_lanatus,46.3981,0.0707099,-0.00265072,0.00078829,0
14000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.0126188,0.00794563,0.0248864,0
14000000,Tachyglossus_aculeatus,Ornithorhynchus_anatinus,61.8537,0.14939,-0.00448059,0.143105,0
14000000,Antechinus_bellus,Dasyurus_albopunctatus,148.099,0.204423,-0.0111566,0.0438799,0
14000000,Dendrolagus_bennettianus,Lagostrophus_fasciatus,144.487,0.141922,0.000885937,0.0129198,0
14000000,Acrobates_pygmaeus,Caluromys_lanatus,80.0088,0.0633684,-0.00131563,0.00283721,0
15000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.00994395,0.0029959,0.0251687,0
15000000,Bettongia_penicillata,Dendrolagus_bennettianus,140.281,0.136262,-0.00406179,0.000451971,0
15000000,Marmosa_robinsoni,NA,161.02,0.0636419,-0.00576672,0.0453574,0
15000000,Acrobates_pygmaeus,Caluromys_lanatus,83.1493,0.0897102,-0.00427494,0.00893198,0
16000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.00638432,0.0111684,0.0428082,0
16000000,Dendrolagus_inustus,NA,163.5,0.0417278,-0.0066104,0.0174056,0
16000000,Potorous_longipes,NA,149.102,0.0501083,0.000464907,0.033405,0
16000000,Bettongia_penicillata,Hypsiprymnodon_moschatus,122.831,0.108407,0.00532961,0.0048716,0
16000000,Antechinus_bellus,Myrmecobius_fasciatus,130.102,0.0946421,0.000747534,0.00380683,0
16000000,Sminthopsis_longicaudata,NA,165.063,0.100237,0.00969458,0.0656079,0
16000000,Acrobates_pygmaeus,Caluromys_lanatus,83.2798,0.0821671,-0.00653173,0.0128851,0
17000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.0301891,0.00408147,0.00305141,0
17000000,Tachyglossus_aculeatus,Ornithorhynchus_anatinus,46.938,0.0179966,0.00267995,0.00571488,0
17000000,Dendrolagus_bennettianus,Dorcopsis_atrata,151.859,0.147826,0.00662153,0.00133458,0
17000000,Antechinus_bellus,Myrmecobius_fasciatus,124.875,0.0901389,0.00830368,0.0325857,0
18000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.020091,-0.0111684,0.0109741,0
18000000,Micoureus_demerarae,NA,157.141,0.0589233,-0.00346551,0.13333,0
18000000,Petrogale_assimilis,NA,165.204,0.257742,-0.00937993,0.0434927,0
18000000,Dendrolagus_bennettianus,Dorcopsis_atrata,148.873,0.150043,-0.00173265,0.00305649,0
18000000,Antechinus_bellus,Myrmecobius_fasciatus,118.071,0.162819,-0.00994173,0.0196095,0
18000000,Acrobates_pygmaeus,Caluromys_lanatus,5.94236,0.0574274,-0.000188092,0.00279927,0
19000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.0154037,0.00208102,0.00992039,0
19000000,Tarsipes_rostratus,NA,161.593,0.0549194,0.00225899,0.0536905,0
19000000,Bettongia_penicillata,Dendrolagus_bennettianus,137.213,0.196869,-0.0187996,0.0175973,0
19000000,Acrobates_pygmaeus,Caluromys_lanatus,58.1383,0.04762,0.00456929,0.0132633,0
20000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.0133828,0.000204683,0.000877182,0
20000000,Bettongia_penicillata,Bettongia_gaimardi,159.267,0.0715909,-0.00225322,0.00647287,0
20000000,Dendrolagus_bennettianus,Lagorchestes_conspicillatus,153.139,0.180441,-0.00931678,0.028768,0
20000000,Dendrolagus_spadix,NA,165.806,0.173867,0.00564508,0.000164793,0
20000000,Antechinus_bellus,Ningaui_ridei,139.265,0.159463,-0.0136725,0.0043227,0
20000000,Notoryctes_caurinus,Notoryctes_typhlops,136.168,0.0484967,-0.00537997,0.15494,0
20000000,Acrobates_pygmaeus,Caluromys_lanatus,51.5474,0.0632166,-0.000872249,0.00890002,0
21000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.0216216,-0.000816023,0.0376533,0
21000000,Monodelphis_unistriata,Monodelphis_kunsi,157.921,0.135928,-0.00350575,0.000435745,0
21000000,Acrobates_pygmaeus,Caluromys_lanatus,79.1094,0.0735481,0.000103134,0.00571544,0
22000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.0700416,0.000503501,0.0179713,0
22000000,Tachyglossus_aculeatus,Ornithorhynchus_anatinus,63.2518,0.0285765,0.00271562,0.0928189,0
23000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.0327253,-0.00260202,0.0788133,0
23000000,Pseudocheirus_peregrinus,NA,163.814,0.0430591,-0.00208562,0.0198547,0
23000000,Pseudochirops_cupreus,NA,148.432,0.021253,-0.0023006,0.0331496,0
23000000,Dendrolagus_bennettianus,Potorous_longipes,142.555,0.129888,0.00237753,0.0159671,0
23000000,Antechinus_minimus,Antechinus_swainsonii,158.219,0.124473,0.00452577,0.0631073,0
23000000,Antechinus_bellus,Ningaui_ridei,137.49,0.137633,-0.00590722,0.0140671,0
23000000,Acrobates_pygmaeus,Caluromys_lanatus,64.9185,0.0712666,-0.00408583,0.00419072,0
24000000,Tachyglossus_aculeatus,Acrobates_pygmaeus,0,0.00886288,0.0081707,0.0179349,0
24000000,Bettongia_penicillata,Dendrolagus_bennettianus,135.362,0.1516,-0.00685839,0.022571,0
24000000,Antechinus_bellus,Myrmecobius_fasciatus,133.377,0.213705,-0.00959639,0.0272316,0
